Experiment,Session,Market,Period,LastPrice,Fundamental,VWAP_Buy,VWAP_Sell,VWAP_Overall,CloseDrift,CloseDrift_Pct,TotalVolume,Candidates_Sell,Candidates_Buy,Candidate_SubjectIDs_Sell,Candidate_SubjectIDs_Buy
Choice A,1,3.0,5,365.09,264,365.42555555555555,365.4266666666666,365.42611111111114,-0.33611111111116543,-0.09197785842100588,18,1,1,[np.int64(6)],[np.int64(9)]
Choice A,1,3.0,6,382.95,240,372.3561538461538,372.3561538461538,372.3561538461538,10.593846153846187,2.845084214244849,26,1,1,[np.int64(11)],[np.int64(4)]
Choice A,1,3.0,7,367.89,216,357.934,357.934,357.934,9.95599999999996,2.7815183804835417,10,1,0,[np.int64(5)],[]
Choice A,1,3.0,8,198.84,192,211.03,211.03,211.03,-12.189999999999998,-5.7764298914846215,12,1,0,[np.int64(9)],[]
Choice A,1,3.0,9,226.0,168,221.00384615384615,221.00423076923076,221.00403846153844,4.995961538461557,2.260574771954228,52,0,0,[],[]
Choice A,1,3.0,10,246.7,144,243.88333333333335,243.88000000000005,243.88166666666672,2.818333333333271,1.1556150865515122,42,0,0,[],[]
Choice A,1,3.0,11,138.53,120,136.17499999999998,136.17357142857142,136.17428571428573,2.3557142857142708,1.7299259352510328,28,0,0,[],[]
Choice A,1,3.0,12,126.58,96,124.76846153846154,124.76923076923077,124.76884615384614,1.8111538461538572,1.4516074340549845,26,0,1,[],[np.int64(6)]
Choice A,1,3.0,13,45.72,72,43.78124999999999,43.785,43.783125,1.9368750000000006,4.4237934135583075,16,0,1,[],[np.int64(3)]
Choice A,1,3.0,14,41.26,48,40.30111111111111,40.3,40.30055555555556,0.9594444444444363,2.380722625825375,18,1,1,[np.int64(12)],[np.int64(4)]
Choice A,1,3.0,15,20.06,24,19.546,19.544,19.544999999999998,0.5150000000000006,2.6349449987209037,10,0,1,[],[np.int64(9)]
Choice A,1,4.0,1,369.82,360,369.82,369.82,369.82,0.0,0.0,2,1,1,[np.int64(4)],[np.int64(4)]
Choice A,1,4.0,2,355.77,336,355.77,355.77,355.77,0.0,0.0,2,1,1,[np.int64(3)],[np.int64(3)]
Choice A,1,4.0,3,341.28000000000003,312,341.28000000000003,341.28000000000003,341.28000000000003,0.0,0.0,2,1,1,[np.int64(5)],[np.int64(5)]
Choice A,1,4.0,4,331.42,288,324.608,324.60800000000006,324.608,6.812000000000012,2.098531151419562,20,1,0,[np.int64(10)],[]
Choice A,1,4.0,5,328.53000000000003,264,333.9642857142857,333.96714285714285,333.96571428571434,-5.435714285714312,-1.627626445828493,14,1,0,[np.int64(12)],[]
Choice A,1,4.0,6,316.35,240,323.88,323.882,323.88100000000003,-7.531000000000006,-2.325236738184705,10,1,0,[np.int64(10)],[]
Choice A,1,4.0,7,199.69,216,200.5725,200.57375,200.573125,-0.8831250000000068,-0.4403007631256714,16,0,1,[],[np.int64(10)]
Choice A,1,4.0,8,199.19,192,196.80363636363634,196.80454545454543,196.8040909090909,2.3859090909091094,1.2123269795297218,22,0,0,[],[]
Choice A,1,4.0,9,196.37,168,200.87,200.87166666666667,200.8708333333333,-4.500833333333304,-2.240660457590892,12,1,0,[np.int64(12)],[]
